Company Name,Website,City,Address,Company Stage,Focus Areas,Description,Validation_Source,original_index,Google_Address,Google_Name,Google_Website,Confidence_Score,Latitude,Longitude
OncoTracker,https://oncotracker.com/,West Hollywood,,,Drug Discovery,,BPG,1589,"9201 Sunset Blvd, West Hollywood, CA 90069, USA",ONCOtracker,https://oncotracker.com/,0.9999999999999999,34.0908621,-118.3925175
Oncolytics Biotech,https://oncolyticsbiotech.com/,San Diego,,,Human Reovirus Delivery,,BPG,1590,"322 11 Ave SW Suite 804, Calgary, AB T2R, Canada",Oncolytics Biotech Inc,https://www.oncolyticsbiotech.com/,0.7999999999999999,51.0427646,-114.0684574
Oncotelic Therapeutics,https://www.oncotelic.com/,Agoura Hills,,,transforming growth factor beta 2 inhibitor,,BPG,1591,"29397 Agoura Rd UNIT 107, Agoura Hills, CA 91301, USA",Oncotelic Inc.,https://www.oncotelic.com/,0.9999999999999999,34.1446216,-118.7656666
Oncotherapeutics,https://oncotherapeutics.com/,West Hollywood,,,Contract preclinical study/clinical trial,,BPG,1592,"9201 Sunset Blvd Suite 317, West Hollywood, CA 90069, USA","ONCOtherapeutics, CRO",http://www.oncotherapeutics.com/,0.9839999999999999,34.0908621,-118.3925175
OnsiteGene,https://www.onsitegene.com/,San Diego,,,5-minute PCR,,BPG,1594,"6440 Lusk Blvd, San Diego, CA 92121, USA","Onsitegene, Inc.",https://www.onsitegene.com/,0.9999999999999999,32.9014703,-117.2008909
Ophirex,https://www.ophirex.com/,San Francisco,,,Snakebite treatment,,BPG,1598,"5643 Paradise Dr, Corte Madera, CA 94925, USA",Ophirex,https://www.ophirex.com/contact,0.9999999999999999,37.919774,-122.5087615
Opna Bio,https://www.opnabio.com/,South SF,,,Novel oncology therapeutics,,BPG,1599,"280 Utah Ave, South San Francisco, CA 94080, USA",Opna Bio,https://www.opnabio.com/,0.9999999999999999,37.6464465,-122.3948255
Optimum Therapeutics,https://optimumtx.com/,Carlsbad,,,Drug delivery technology,,BPG,1600,"1815 Aston Ave, Carlsbad, CA 92008, USA","Optimum Therapeutics, LLC",https://www.optimumtx.com/,0.9999999999999999,33.131652,-117.2891754
Optra Health,https://www.optrahealth.com/,San Jose,,,"Medical Devices and Lab Automation, Life Science Informatics, Knowledge Automation and Big Data solutions and services",,BPG,1601,"2001 Gateway Pl, San Jose, CA 95110, USA","Optra Health, Inc",https://www.optrahealth.com/,0.9999999999999999,37.3696973,-121.9234425
OptraScan,https://www.optrascan.com/,San Jose,,,"Digital Slide Scanners, Software",,BPG,1602,"2001 Gateway Pl, San Jose, CA 95110, USA",OptraSCAN Inc,http://www.optrascan.com/,0.9999999999999999,37.3696973,-121.9234425
Oqory,https://oqory.com/,San Diego,,,ADC,,BPG,1603,"9380 Judicial Dr, San Diego, CA 92121, USA",OQORY,https://oqory.com/,0.9999999999999999,32.8781544,-117.2060442
Orbus Therapeutics,https://www.orbustherapeutics.com/,Palo Alto,,,Repurposing drug,,BPG,1606,"3475 Edison Way, Menlo Park, CA 94025, USA",Orbus Therapeutics,http://www.orbustherapeutics.com/contact/,0.9999999999999999,37.476845,-122.1975609
Orca Bio,https://orcabio.com/,Menlo Park,,,Cell Therapy & Manufacturing,,BPG,1607,"3475 Edison Way C, Menlo Park, CA 94025, USA",Orca Bio,http://www.orcabio.com/,0.9999999999999999,37.4768607,-122.1975742
